state_abbreviation,county_name,study_year,center_type,development_stage,median_weekly_childcare_cost
VA,Fredericksburg city,2010,Center,Toddler,127
VA,Fredericksburg city,2010,Center,Preschool,127
VA,Fredericksburg city,2011,Family,Infant,147.5
VA,Fredericksburg city,2011,Family,Toddler,125
VA,Fredericksburg city,2011,Family,Preschool,125
VA,Fredericksburg city,2011,Center,Infant,185
VA,Fredericksburg city,2011,Center,Toddler,152
VA,Fredericksburg city,2011,Center,Preschool,152
VA,Fredericksburg city,2012,Family,Infant,150
VA,Fredericksburg city,2012,Family,Toddler,125
VA,Fredericksburg city,2012,Family,Preschool,125
VA,Fredericksburg city,2012,Center,Infant,190
VA,Fredericksburg city,2012,Center,Toddler,177
VA,Fredericksburg city,2012,Center,Preschool,177
VA,Fredericksburg city,2013,Family,Infant,153.33
VA,Fredericksburg city,2013,Family,Toddler,131.67
VA,Fredericksburg city,2013,Family,Preschool,131.67
VA,Fredericksburg city,2013,Center,Infant,195
VA,Fredericksburg city,2013,Center,Toddler,176.33
VA,Fredericksburg city,2013,Center,Preschool,176.33
VA,Fredericksburg city,2014,Family,Infant,156.67
VA,Fredericksburg city,2014,Family,Toddler,138.33
VA,Fredericksburg city,2014,Family,Preschool,138.33
VA,Fredericksburg city,2014,Center,Infant,200
VA,Fredericksburg city,2014,Center,Toddler,175.67
VA,Fredericksburg city,2014,Center,Preschool,175.67
VA,Fredericksburg city,2015,Family,Infant,160
VA,Fredericksburg city,2015,Family,Toddler,145
VA,Fredericksburg city,2015,Family,Preschool,145
VA,Fredericksburg city,2015,Center,Infant,205
VA,Fredericksburg city,2015,Center,Toddler,175
VA,Fredericksburg city,2015,Center,Preschool,175
VA,Fredericksburg city,2016,Family,Infant,160
VA,Fredericksburg city,2016,Family,Toddler,145
VA,Fredericksburg city,2016,Family,Preschool,145
VA,Fredericksburg city,2016,Center,Infant,205
VA,Fredericksburg city,2016,Center,Toddler,175
VA,Fredericksburg city,2016,Center,Preschool,175
VA,Fredericksburg city,2017,Family,Infant,160
VA,Fredericksburg city,2017,Family,Toddler,145
VA,Fredericksburg city,2017,Family,Preschool,145
VA,Fredericksburg city,2017,Center,Infant,205
VA,Fredericksburg city,2017,Center,Toddler,175
VA,Fredericksburg city,2017,Center,Preschool,175
VA,Fredericksburg city,2018,Family,Infant,160
VA,Fredericksburg city,2018,Family,Toddler,145
VA,Fredericksburg city,2018,Family,Preschool,145
VA,Fredericksburg city,2018,Center,Infant,205
VA,Fredericksburg city,2018,Center,Toddler,175
VA,Fredericksburg city,2018,Center,Preschool,175
VA,Galax city,2009,Family,Infant,72
VA,Galax city,2009,Family,Toddler,65.5
VA,Galax city,2009,Family,Preschool,65.5
VA,Galax city,2009,Center,Infant,104
VA,Galax city,2009,Center,Toddler,88.5
VA,Galax city,2009,Center,Preschool,88.5
VA,Galax city,2010,Family,Infant,73
VA,Galax city,2010,Family,Toddler,68
VA,Galax city,2010,Family,Preschool,68
VA,Galax city,2010,Center,Infant,103
VA,Galax city,2010,Center,Toddler,90
VA,Galax city,2010,Center,Preschool,90
VA,Galax city,2011,Family,Infant,74
VA,Galax city,2011,Family,Toddler,70.5
VA,Galax city,2011,Family,Preschool,70.5
VA,Galax city,2011,Center,Infant,102
VA,Galax city,2011,Center,Toddler,91.5
VA,Galax city,2011,Center,Preschool,91.5
VA,Galax city,2012,Family,Infant,75
VA,Galax city,2012,Family,Toddler,73
VA,Galax city,2012,Family,Preschool,73
VA,Galax city,2012,Center,Infant,101
VA,Galax city,2012,Center,Toddler,93
VA,Galax city,2012,Center,Preschool,93
VA,Galax city,2013,Family,Infant,80
VA,Galax city,2013,Family,Toddler,77
VA,Galax city,2013,Family,Preschool,77
VA,Galax city,2013,Center,Infant,104
VA,Galax city,2013,Center,Toddler,100.33
VA,Galax city,2013,Center,Preschool,100.33
VA,Galax city,2014,Family,Infant,85
VA,Galax city,2014,Family,Toddler,81
VA,Galax city,2014,Family,Preschool,81
VA,Galax city,2014,Center,Infant,107
VA,Galax city,2014,Center,Toddler,107.67
VA,Galax city,2014,Center,Preschool,107.67
VA,Galax city,2015,Family,Infant,90
VA,Galax city,2015,Family,Toddler,85
VA,Galax city,2015,Family,Preschool,85
VA,Galax city,2015,Center,Infant,110
VA,Galax city,2015,Center,Toddler,115
VA,Galax city,2015,Center,Preschool,115
VA,Galax city,2016,Family,Infant,93.33
VA,Galax city,2016,Family,Toddler,86.67
VA,Galax city,2016,Family,Preschool,86.67
VA,Galax city,2016,Center,Infant,111.67
VA,Galax city,2016,Center,Toddler,115
VA,Galax city,2016,Center,Preschool,115
VA,Galax city,2017,Family,Infant,96.67
VA,Galax city,2017,Family,Toddler,88.33
VA,Galax city,2017,Family,Preschool,88.33
VA,Galax city,2017,Center,Infant,113.33
VA,Galax city,2017,Center,Toddler,115
VA,Galax city,2017,Center,Preschool,115
VA,Galax city,2018,Family,Infant,100
VA,Galax city,2018,Family,Toddler,90
VA,Galax city,2018,Family,Preschool,90
VA,Galax city,2018,Center,Infant,115
VA,Galax city,2018,Center,Toddler,115
VA,Galax city,2018,Center,Preschool,115
VA,Hampton city,2009,Family,Infant,131
VA,Hampton city,2009,Family,Toddler,111
VA,Hampton city,2009,Family,Preschool,111
VA,Hampton city,2009,Center,Infant,152.5
VA,Hampton city,2009,Center,Toddler,122.5
VA,Hampton city,2009,Center,Preschool,122.5
VA,Hampton city,2010,Family,Infant,130
VA,Hampton city,2010,Family,Toddler,110
VA,Hampton city,2010,Family,Preschool,110
VA,Hampton city,2010,Center,Infant,160
VA,Hampton city,2010,Center,Toddler,125
VA,Hampton city,2010,Center,Preschool,125
VA,Hampton city,2011,Family,Infant,129
VA,Hampton city,2011,Family,Toddler,109
VA,Hampton city,2011,Family,Preschool,109
VA,Hampton city,2011,Center,Infant,167.5
VA,Hampton city,2011,Center,Toddler,127.5
VA,Hampton city,2011,Center,Preschool,127.5
VA,Hampton city,2012,Family,Infant,128
VA,Hampton city,2012,Family,Toddler,108
VA,Hampton city,2012,Family,Preschool,108
VA,Hampton city,2012,Center,Infant,175
VA,Hampton city,2012,Center,Toddler,130
VA,Hampton city,2012,Center,Preschool,130
VA,Hampton city,2013,Family,Infant,135.33
VA,Hampton city,2013,Family,Toddler,118.67
VA,Hampton city,2013,Family,Preschool,118.67
VA,Hampton city,2013,Center,Infant,178.33
VA,Hampton city,2013,Center,Toddler,133.33
VA,Hampton city,2013,Center,Preschool,133.33
VA,Hampton city,2014,Family,Infant,142.67
VA,Hampton city,2014,Family,Toddler,129.33
VA,Hampton city,2014,Family,Preschool,129.33
VA,Hampton city,2014,Center,Infant,181.67
VA,Hampton city,2014,Center,Toddler,136.67
VA,Hampton city,2014,Center,Preschool,136.67
VA,Hampton city,2015,Family,Infant,150
VA,Hampton city,2015,Family,Toddler,140
VA,Hampton city,2015,Family,Preschool,140
VA,Hampton city,2015,Center,Infant,185
VA,Hampton city,2015,Center,Toddler,140
VA,Hampton city,2015,Center,Preschool,140
VA,Hampton city,2016,Family,Infant,148.33
VA,Hampton city,2016,Family,Toddler,135
VA,Hampton city,2016,Family,Preschool,135
VA,Hampton city,2016,Center,Infant,186.67
VA,Hampton city,2016,Center,Toddler,141.67
VA,Hampton city,2016,Center,Preschool,141.67
VA,Hampton city,2017,Family,Infant,146.67
VA,Hampton city,2017,Family,Toddler,130
VA,Hampton city,2017,Family,Preschool,130
VA,Hampton city,2017,Center,Infant,188.33
VA,Hampton city,2017,Center,Toddler,143.33
VA,Hampton city,2017,Center,Preschool,143.33
VA,Hampton city,2018,Family,Infant,145
VA,Hampton city,2018,Family,Toddler,125
VA,Hampton city,2018,Family,Preschool,125
VA,Hampton city,2018,Center,Infant,190
VA,Hampton city,2018,Center,Toddler,145
VA,Hampton city,2018,Center,Preschool,145
VA,Harrisonburg city,2009,Family,Infant,129.5
VA,Harrisonburg city,2009,Family,Toddler,114.5
VA,Harrisonburg city,2009,Family,Preschool,114.5
VA,Harrisonburg city,2009,Center,Infant,158
VA,Harrisonburg city,2009,Center,Toddler,131
VA,Harrisonburg city,2009,Center,Preschool,131
VA,Harrisonburg city,2010,Family,Infant,128
VA,Harrisonburg city,2010,Family,Toddler,123
VA,Harrisonburg city,2010,Family,Preschool,123
VA,Harrisonburg city,2010,Center,Infant,157
VA,Harrisonburg city,2010,Center,Toddler,130
VA,Harrisonburg city,2010,Center,Preschool,130
VA,Harrisonburg city,2011,Family,Infant,126.5
VA,Harrisonburg city,2011,Family,Toddler,131.5
VA,Harrisonburg city,2011,Family,Preschool,131.5
VA,Harrisonburg city,2011,Center,Infant,156
VA,Harrisonburg city,2011,Center,Toddler,129
VA,Harrisonburg city,2011,Center,Preschool,129
VA,Harrisonburg city,2012,Family,Infant,125
VA,Harrisonburg city,2012,Family,Toddler,140
VA,Harrisonburg city,2012,Family,Preschool,140
VA,Harrisonburg city,2012,Center,Infant,155
VA,Harrisonburg city,2012,Center,Toddler,128
VA,Harrisonburg city,2012,Center,Preschool,128
VA,Harrisonburg city,2013,Family,Infant,128.33
VA,Harrisonburg city,2013,Family,Toddler,140
VA,Harrisonburg city,2013,Family,Preschool,140
VA,Harrisonburg city,2013,Center,Infant,156.67
VA,Harrisonburg city,2013,Center,Toddler,128.67
VA,Harrisonburg city,2013,Center,Preschool,128.67
VA,Harrisonburg city,2014,Family,Infant,131.67
VA,Harrisonburg city,2014,Family,Toddler,140
VA,Harrisonburg city,2014,Family,Preschool,140
VA,Harrisonburg city,2014,Center,Infant,158.33
VA,Harrisonburg city,2014,Center,Toddler,129.33
VA,Harrisonburg city,2014,Center,Preschool,129.33
VA,Harrisonburg city,2015,Family,Infant,135
VA,Harrisonburg city,2015,Family,Toddler,140
VA,Harrisonburg city,2015,Family,Preschool,140
VA,Harrisonburg city,2015,Center,Infant,160
VA,Harrisonburg city,2015,Center,Toddler,130
VA,Harrisonburg city,2015,Center,Preschool,130
VA,Harrisonburg city,2016,Family,Infant,146.67
VA,Harrisonburg city,2016,Family,Toddler,140
VA,Harrisonburg city,2016,Family,Preschool,140
VA,Harrisonburg city,2016,Center,Infant,163.33
VA,Harrisonburg city,2016,Center,Toddler,133.33
VA,Harrisonburg city,2016,Center,Preschool,133.33
VA,Harrisonburg city,2017,Family,Infant,158.33
VA,Harrisonburg city,2017,Family,Toddler,140
VA,Harrisonburg city,2017,Family,Preschool,140
VA,Harrisonburg city,2017,Center,Infant,166.67
VA,Harrisonburg city,2017,Center,Toddler,136.67
VA,Harrisonburg city,2017,Center,Preschool,136.67
VA,Harrisonburg city,2018,Family,Infant,170
VA,Harrisonburg city,2018,Family,Toddler,140
VA,Harrisonburg city,2018,Family,Preschool,140
VA,Harrisonburg city,2018,Center,Infant,170
VA,Harrisonburg city,2018,Center,Toddler,140
VA,Harrisonburg city,2018,Center,Preschool,140
VA,Hopewell city,2009,Family,Infant,98.5
VA,Hopewell city,2009,Family,Toddler,83.5
VA,Hopewell city,2009,Family,Preschool,83.5
VA,Hopewell city,2009,Center,Infant,139
VA,Hopewell city,2009,Center,Toddler,105
VA,Hopewell city,2009,Center,Preschool,105
VA,Hopewell city,2010,Family,Infant,105
VA,Hopewell city,2010,Family,Toddler,85
VA,Hopewell city,2010,Family,Preschool,85
VA,Hopewell city,2010,Center,Infant,133
VA,Hopewell city,2010,Center,Toddler,100
VA,Hopewell city,2010,Center,Preschool,100
VA,Hopewell city,2011,Family,Infant,111.5
VA,Hopewell city,2011,Family,Toddler,86.5
VA,Hopewell city,2011,Family,Preschool,86.5
VA,Hopewell city,2011,Center,Infant,127
VA,Hopewell city,2011,Center,Toddler,95
VA,Hopewell city,2011,Center,Preschool,95
VA,Hopewell city,2012,Family,Infant,118
VA,Hopewell city,2012,Family,Toddler,88
VA,Hopewell city,2012,Family,Preschool,88
VA,Hopewell city,2012,Center,Infant,121
VA,Hopewell city,2012,Center,Toddler,90
VA,Hopewell city,2012,Center,Preschool,90
VA,Hopewell city,2013,Family,Infant,120.33
VA,Hopewell city,2013,Family,Toddler,92
VA,Hopewell city,2013,Family,Preschool,92
VA,Hopewell city,2013,Center,Infant,132.33
VA,Hopewell city,2013,Center,Toddler,96.67
VA,Hopewell city,2013,Center,Preschool,96.67
VA,Hopewell city,2014,Family,Infant,122.67
VA,Hopewell city,2014,Family,Toddler,96
VA,Hopewell city,2014,Family,Preschool,96
VA,Hopewell city,2014,Center,Infant,143.67
VA,Hopewell city,2014,Center,Toddler,103.33
VA,Hopewell city,2014,Center,Preschool,103.33
VA,Hopewell city,2015,Family,Infant,125
VA,Hopewell city,2015,Family,Toddler,100
VA,Hopewell city,2015,Family,Preschool,100
VA,Hopewell city,2015,Center,Infant,155
VA,Hopewell city,2015,Center,Toddler,110
VA,Hopewell city,2015,Center,Preschool,110
VA,Hopewell city,2016,Family,Infant,128.33
VA,Hopewell city,2016,Family,Toddler,105
VA,Hopewell city,2016,Family,Preschool,105
VA,Hopewell city,2016,Center,Infant,160
VA,Hopewell city,2016,Center,Toddler,116.67
VA,Hopewell city,2016,Center,Preschool,116.67
VA,Hopewell city,2017,Family,Infant,131.67
VA,Hopewell city,2017,Family,Toddler,110
VA,Hopewell city,2017,Family,Preschool,110
VA,Hopewell city,2017,Center,Infant,165
VA,Hopewell city,2017,Center,Toddler,123.33
VA,Hopewell city,2017,Center,Preschool,123.33
VA,Hopewell city,2018,Family,Infant,135
VA,Hopewell city,2018,Family,Toddler,115
VA,Hopewell city,2018,Family,Preschool,115
VA,Hopewell city,2018,Center,Infant,170
VA,Hopewell city,2018,Center,Toddler,130
VA,Hopewell city,2018,Center,Preschool,130
VA,Lexington city,2009,Family,Infant,110
VA,Lexington city,2009,Family,Toddler,88
VA,Lexington city,2009,Family,Preschool,88
VA,Lexington city,2009,Center,Infant,140
VA,Lexington city,2009,Center,Toddler,117.5
VA,Lexington city,2009,Center,Preschool,117.5
VA,Lexington city,2010,Family,Infant,110
VA,Lexington city,2010,Family,Toddler,92
VA,Lexington city,2010,Family,Preschool,92
VA,Lexington city,2010,Center,Infant,140
VA,Lexington city,2010,Center,Toddler,120
VA,Lexington city,2010,Center,Preschool,120
VA,Lexington city,2011,Family,Infant,110
VA,Lexington city,2011,Family,Toddler,96
VA,Lexington city,2011,Family,Preschool,96
VA,Lexington city,2011,Center,Infant,140
VA,Lexington city,2011,Center,Toddler,122.5
VA,Lexington city,2011,Center,Preschool,122.5
VA,Lexington city,2012,Family,Infant,110
VA,Lexington city,2012,Family,Toddler,100
VA,Lexington city,2012,Family,Preschool,100
VA,Lexington city,2012,Center,Infant,140
VA,Lexington city,2012,Center,Toddler,125
VA,Lexington city,2012,Center,Preschool,125
VA,Lexington city,2013,Family,Infant,120
VA,Lexington city,2013,Family,Toddler,103.33
VA,Lexington city,2013,Family,Preschool,103.33
VA,Lexington city,2013,Center,Infant,148.33
VA,Lexington city,2013,Center,Toddler,130
VA,Lexington city,2013,Center,Preschool,130
VA,Lexington city,2014,Family,Infant,130
VA,Lexington city,2014,Family,Toddler,106.67
VA,Lexington city,2014,Family,Preschool,106.67
VA,Lexington city,2014,Center,Infant,156.67
VA,Lexington city,2014,Center,Toddler,135
VA,Lexington city,2014,Center,Preschool,135
VA,Lexington city,2015,Family,Infant,140
VA,Lexington city,2015,Family,Toddler,110
VA,Lexington city,2015,Family,Preschool,110
VA,Lexington city,2015,Center,Infant,165
VA,Lexington city,2015,Center,Toddler,140
VA,Lexington city,2015,Center,Preschool,140
VA,Lexington city,2016,Family,Infant,135
VA,Lexington city,2016,Family,Toddler,115
VA,Lexington city,2016,Family,Preschool,115
VA,Lexington city,2016,Center,Infant,165
VA,Lexington city,2016,Center,Toddler,140
VA,Lexington city,2016,Center,Preschool,140
VA,Lexington city,2017,Family,Infant,130
VA,Lexington city,2017,Family,Toddler,120
VA,Lexington city,2017,Family,Preschool,120
VA,Lexington city,2017,Center,Infant,165
VA,Lexington city,2017,Center,Toddler,140
VA,Lexington city,2017,Center,Preschool,140
VA,Lexington city,2018,Family,Infant,125
VA,Lexington city,2018,Family,Toddler,125
VA,Lexington city,2018,Family,Preschool,125
VA,Lexington city,2018,Center,Infant,165
VA,Lexington city,2018,Center,Toddler,140
VA,Lexington city,2018,Center,Preschool,140
VA,Lynchburg city,2009,Family,Infant,107.5
VA,Lynchburg city,2009,Family,Toddler,92.5
VA,Lynchburg city,2009,Family,Preschool,92.5
VA,Lynchburg city,2009,Center,Infant,130
VA,Lynchburg city,2009,Center,Toddler,104.5
VA,Lynchburg city,2009,Center,Preschool,104.5
VA,Lynchburg city,2010,Family,Infant,105
VA,Lynchburg city,2010,Family,Toddler,95
VA,Lynchburg city,2010,Family,Preschool,95
VA,Lynchburg city,2010,Center,Infant,130
VA,Lynchburg city,2010,Center,Toddler,103
VA,Lynchburg city,2010,Center,Preschool,103
VA,Lynchburg city,2011,Family,Infant,102.5
VA,Lynchburg city,2011,Family,Toddler,97.5
VA,Lynchburg city,2011,Family,Preschool,97.5
VA,Lynchburg city,2011,Center,Infant,130
VA,Lynchburg city,2011,Center,Toddler,101.5
VA,Lynchburg city,2011,Center,Preschool,101.5
VA,Lynchburg city,2012,Family,Infant,100
VA,Lynchburg city,2012,Family,Toddler,100
VA,Lynchburg city,2012,Family,Preschool,100
VA,Lynchburg city,2012,Center,Infant,130
VA,Lynchburg city,2012,Center,Toddler,100
VA,Lynchburg city,2012,Center,Preschool,100
VA,Lynchburg city,2013,Family,Infant,110
VA,Lynchburg city,2013,Family,Toddler,108.33
VA,Lynchburg city,2013,Family,Preschool,108.33
VA,Lynchburg city,2013,Center,Infant,130
VA,Lynchburg city,2013,Center,Toddler,100
VA,Lynchburg city,2013,Center,Preschool,100
VA,Lynchburg city,2014,Family,Infant,120
VA,Lynchburg city,2014,Family,Toddler,116.67
VA,Lynchburg city,2014,Family,Preschool,116.67
VA,Lynchburg city,2014,Center,Infant,130
VA,Lynchburg city,2014,Center,Toddler,100
VA,Lynchburg city,2014,Center,Preschool,100
VA,Lynchburg city,2015,Family,Infant,130
VA,Lynchburg city,2015,Family,Toddler,125
VA,Lynchburg city,2015,Family,Preschool,125
VA,Lynchburg city,2015,Center,Infant,130
VA,Lynchburg city,2015,Center,Toddler,100
VA,Lynchburg city,2015,Center,Preschool,100
VA,Lynchburg city,2016,Family,Infant,131.67
VA,Lynchburg city,2016,Family,Toddler,125
VA,Lynchburg city,2016,Family,Preschool,125
VA,Lynchburg city,2016,Center,Infant,136.67
VA,Lynchburg city,2016,Center,Toddler,103.33
VA,Lynchburg city,2016,Center,Preschool,103.33
VA,Lynchburg city,2017,Family,Infant,133.33
VA,Lynchburg city,2017,Family,Toddler,125
VA,Lynchburg city,2017,Family,Preschool,125
VA,Lynchburg city,2017,Center,Infant,143.33
VA,Lynchburg city,2017,Center,Toddler,106.67
VA,Lynchburg city,2017,Center,Preschool,106.67
VA,Lynchburg city,2018,Family,Infant,135
VA,Lynchburg city,2018,Family,Toddler,125
VA,Lynchburg city,2018,Family,Preschool,125
VA,Lynchburg city,2018,Center,Infant,150
VA,Lynchburg city,2018,Center,Toddler,110
VA,Lynchburg city,2018,Center,Preschool,110
VA,Manassas city,2009,Family,Infant,194.5
VA,Manassas city,2009,Family,Toddler,144.5
VA,Manassas city,2009,Family,Preschool,144.5
VA,Manassas city,2009,Center,Infant,230
VA,Manassas city,2009,Center,Toddler,191.5
VA,Manassas city,2009,Center,Preschool,191.5
VA,Manassas city,2010,Family,Infant,183
VA,Manassas city,2010,Family,Toddler,143
VA,Manassas city,2010,Family,Preschool,143
VA,Manassas city,2010,Center,Infant,225
VA,Manassas city,2010,Center,Toddler,187
VA,Manassas city,2010,Center,Preschool,187
VA,Manassas city,2011,Family,Infant,171.5
VA,Manassas city,2011,Family,Toddler,141.5
VA,Manassas city,2011,Family,Preschool,141.5
VA,Manassas city,2011,Center,Infant,220
VA,Manassas city,2011,Center,Toddler,182.5
